,ih_ind
3232,0.23636363636363636
3233,0.12727272727272726
3234,0.12727272727272726
3235,0.10909090909090909
3236,0.45454545454545453
3237,0.12727272727272726
3238,0.16363636363636364
3239,0.16363636363636364
3240,0.6909090909090909
3241,0.10909090909090909
3242,0.2
3243,0.16363636363636364
3244,0.14545454545454545
3245,0.2909090909090909
3246,0.38181818181818183
3247,0.14545454545454545
3248,0.43636363636363634
3249,0.43636363636363634
3250,0.6
3251,0.16363636363636364
3252,0.2
3253,0.5454545454545454
3254,0.2545454545454545
3255,0.16363636363636364
3256,0.18181818181818182
3257,0.14545454545454545
3258,0.16363636363636364
3259,0.7818181818181819
3260,0.12727272727272726
3261,0.509090909090909
3262,0.43636363636363634
3263,0.2727272727272727
3264,0.12727272727272726
3265,0.5636363636363636
3266,0.16363636363636364
3267,0.2909090909090909
3268,0.10909090909090909
3269,0.2909090909090909
3270,0.2
3271,0.14545454545454545
3272,0.6
3273,0.12727272727272726
3274,0.16363636363636364
3275,0.18181818181818182
3276,0.7272727272727273
3277,0.23636363636363636
3278,0.14545454545454545
3279,0.5454545454545454
3280,0.12727272727272726
3281,0.6545454545454545
3282,0.32727272727272727
3283,0.4
3284,0.12727272727272726
3285,0.43636363636363634
3286,0.4
3287,0.38181818181818183
3288,0.36363636363636365
3289,0.43636363636363634
3290,0.14545454545454545
3291,0.7818181818181819
3292,0.10909090909090909
3293,0.7272727272727273
3294,0.4727272727272727
3295,0.2
3296,0.16363636363636364
3297,0.10909090909090909
3298,0.2545454545454545
3299,0.2727272727272727
3300,0.38181818181818183
3301,0.4727272727272727
3302,0.6181818181818182
3303,0.6545454545454545
3304,0.2
3305,0.14545454545454545
3306,0.5454545454545454
3307,0.36363636363636365
3308,0.16363636363636364
3309,0.8727272727272727
3310,0.09090909090909091
3311,0.16363636363636364
3312,0.12727272727272726
3313,0.5272727272727272
3314,0.4727272727272727
3315,0.12727272727272726
3316,0.5818181818181818
3317,0.16363636363636364
3318,0.21818181818181817
3319,0.7818181818181819
3320,0.12727272727272726
3321,0.7272727272727273
3322,0.5454545454545454
3323,0.41818181818181815
3324,0.509090909090909
3325,0.7636363636363637
3326,0.18181818181818182
3327,0.21818181818181817
3328,0.16363636363636364
3329,0.16363636363636364
3330,0.509090909090909
3331,0.16363636363636364
3332,0.34545454545454546
3333,0.23636363636363636
3334,0.16363636363636364
3335,0.12727272727272726
3336,0.7090909090909091
3337,0.6181818181818182
3338,0.7636363636363637
3339,0.2
3340,0.8363636363636363
3341,0.6909090909090909
3342,0.21818181818181817
3343,0.6909090909090909
3344,0.16363636363636364
3345,0.12727272727272726
3346,0.16363636363636364
3347,0.21818181818181817
3348,0.6909090909090909
3349,0.2
3350,0.16363636363636364
3351,0.16363636363636364
3352,0.5636363636363636
3353,0.18181818181818182
3354,0.6
3355,0.14545454545454545
3356,0.14545454545454545
3357,0.18181818181818182
3358,0.41818181818181815
3359,0.10909090909090909
3360,0.4727272727272727
3361,0.14545454545454545
3362,0.14545454545454545
3363,0.4727272727272727
3364,0.2
3365,0.14545454545454545
3366,0.32727272727272727
3367,0.18181818181818182
3368,0.14545454545454545
3369,0.2909090909090909
3370,0.18181818181818182
3371,0.3090909090909091
3372,0.12727272727272726
3373,0.9090909090909091
3374,0.34545454545454546
3375,0.32727272727272727
3376,0.6545454545454545
3377,0.7272727272727273
3378,0.36363636363636365
3379,0.6181818181818182
3380,0.18181818181818182
3381,0.2
3382,0.4
3383,0.3090909090909091
3384,0.41818181818181815
3385,0.14545454545454545
3386,0.34545454545454546
3387,0.14545454545454545
3388,0.2545454545454545
3389,0.12727272727272726
3390,0.16363636363636364
3391,0.8363636363636363
3392,0.14545454545454545
3393,0.5272727272727272
3394,0.16363636363636364
3395,0.2727272727272727
3396,0.14545454545454545
3397,0.16363636363636364
3398,0.21818181818181817
3399,0.12727272727272726
3400,0.8
3401,0.7818181818181819
3402,0.12727272727272726
3403,0.32727272727272727
3404,0.14545454545454545
3405,0.10909090909090909
3406,0.12727272727272726
3407,0.7090909090909091
3408,0.14545454545454545
3409,0.41818181818181815
3410,0.43636363636363634
3411,0.18181818181818182
3412,0.14545454545454545
3413,0.41818181818181815
3414,0.4909090909090909
3415,0.18181818181818182
3416,0.38181818181818183
3417,0.16363636363636364
3418,0.7272727272727273
3419,0.14545454545454545
3420,0.7818181818181819
3421,0.2727272727272727
3422,0.10909090909090909
3423,0.16363636363636364
3424,0.12727272727272726
3425,0.2
3426,0.12727272727272726
3427,0.14545454545454545
3428,0.5636363636363636
3429,0.8545454545454545
3430,0.16363636363636364
3431,0.2909090909090909
3432,0.16363636363636364
3433,0.14545454545454545
3434,0.12727272727272726
3435,0.9454545454545454
3436,0.8363636363636363
3437,0.9272727272727272
3438,0.5272727272727272
3439,0.41818181818181815
3440,0.18181818181818182
3441,0.509090909090909
3442,0.14545454545454545
3443,0.4
3444,0.14545454545454545
3445,0.2727272727272727
3446,0.3090909090909091
3447,0.12727272727272726
3448,0.16363636363636364
3449,0.16363636363636364
3450,0.14545454545454545
3451,0.12727272727272726
3452,0.2545454545454545
3453,0.38181818181818183
3454,0.6181818181818182
3455,0.2727272727272727
3456,0.4
3457,0.2727272727272727
3458,0.14545454545454545
3459,0.14545454545454545
3460,0.12727272727272726
3461,0.10909090909090909
3462,0.2727272727272727
3463,0.12727272727272726
3464,0.2545454545454545
3465,0.14545454545454545
3466,0.32727272727272727
3467,0.38181818181818183
3468,0.16363636363636364
3469,0.12727272727272726
3470,0.7636363636363637
3471,0.36363636363636365
3472,0.4909090909090909
3473,0.16363636363636364
3474,0.21818181818181817
3475,0.21818181818181817
3476,0.7818181818181819
3477,0.14545454545454545
3478,0.8545454545454545
3479,0.45454545454545453
3480,0.14545454545454545
3481,0.18181818181818182
3482,0.10909090909090909
3483,0.16363636363636364
3484,0.14545454545454545
3485,0.8363636363636363
3486,0.4727272727272727
3487,0.12727272727272726
3488,0.5818181818181818
3489,0.7454545454545455
3490,0.18181818181818182
3491,0.14545454545454545
3492,0.16363636363636364
3493,0.21818181818181817
3494,0.2909090909090909
3495,0.509090909090909
3496,0.18181818181818182
3497,0.21818181818181817
3498,0.41818181818181815
3499,0.14545454545454545
3500,0.38181818181818183
3501,0.14545454545454545
3502,0.38181818181818183
3503,0.7090909090909091
3504,0.3090909090909091
3505,0.38181818181818183
3506,0.14545454545454545
3507,0.14545454545454545
3508,0.9272727272727272
3509,0.12727272727272726
3510,0.7090909090909091
3511,0.16363636363636364
3512,0.6181818181818182
3513,0.38181818181818183
3514,0.14545454545454545
3515,0.21818181818181817
3516,0.18181818181818182
3517,0.21818181818181817
3518,0.4727272727272727
3519,0.12727272727272726
3520,0.8545454545454545
3521,0.2
3522,0.6363636363636364
3523,0.8363636363636363
3524,0.14545454545454545
3525,0.38181818181818183
3526,0.12727272727272726
3527,0.10909090909090909
3528,0.5818181818181818
3529,0.16363636363636364
3530,0.7454545454545455
3531,0.18181818181818182
3532,0.6727272727272727
3533,0.14545454545454545
3534,0.7272727272727273
3535,0.16363636363636364
3536,0.6363636363636364
3537,0.14545454545454545
3538,0.5818181818181818
3539,0.8
3540,0.10909090909090909
3541,0.6545454545454545
3542,0.8
3543,0.16363636363636364
3544,0.12727272727272726
3545,0.16363636363636364
3546,0.6909090909090909
3547,0.10909090909090909
3548,0.14545454545454545
3549,0.10909090909090909
3550,0.509090909090909
3551,0.16363636363636364
3552,0.14545454545454545
3553,0.5818181818181818
3554,0.34545454545454546
3555,0.18181818181818182
3556,0.18181818181818182
3557,0.2909090909090909
3558,0.8
3559,0.14545454545454545
3560,0.14545454545454545
3561,0.23636363636363636
3562,0.8727272727272727
3563,0.16363636363636364
3564,0.21818181818181817
3565,0.16363636363636364
3566,0.7090909090909091
3567,0.18181818181818182
3568,0.2
3569,0.2
3570,0.4
3571,0.12727272727272726
3572,0.14545454545454545
3573,0.32727272727272727
3574,0.3090909090909091
3575,0.2909090909090909
3576,0.2909090909090909
3577,0.2727272727272727
3578,0.6
3579,0.4909090909090909
3580,0.16363636363636364
3581,0.14545454545454545
3582,0.16363636363636364
3583,0.6
3584,0.12727272727272726
3585,0.18181818181818182
3586,0.32727272727272727
3587,0.16363636363636364
3588,0.9272727272727272
3589,0.14545454545454545
3590,0.16363636363636364
3591,0.12727272727272726
3592,0.6727272727272727
3593,0.45454545454545453
3594,0.9272727272727272
3595,0.45454545454545453
3596,0.18181818181818182
3597,0.16363636363636364
3598,0.12727272727272726
3599,0.16363636363636364
3600,0.18181818181818182
3601,0.16363636363636364
3602,0.14545454545454545
3603,0.10909090909090909
3604,0.14545454545454545
3605,0.18181818181818182
3606,0.14545454545454545
3607,0.4909090909090909
3608,0.36363636363636365
3609,0.3090909090909091
3610,0.07272727272727272
3611,0.10909090909090909
3612,0.509090909090909
3613,0.6545454545454545
3614,0.16363636363636364
3615,0.16363636363636364
3616,0.10909090909090909
3617,0.5818181818181818
3618,0.4
3619,0.7090909090909091
3620,0.14545454545454545
3621,0.45454545454545453
3622,0.2727272727272727
3623,0.43636363636363634
3624,0.12727272727272726
3625,0.2909090909090909
3626,0.14545454545454545
3627,0.18181818181818182
3628,0.36363636363636365
3629,0.5454545454545454
3630,0.34545454545454546
3631,0.36363636363636365
3632,0.10909090909090909
3633,0.6727272727272727
3634,0.43636363636363634
3635,0.21818181818181817
3636,0.21818181818181817
3637,0.6363636363636364
3638,0.18181818181818182
3639,0.21818181818181817
3640,0.509090909090909
3641,0.7454545454545455
3642,0.23636363636363636
3643,0.6909090909090909
3644,0.18181818181818182
3645,0.6545454545454545
3646,0.18181818181818182
3647,0.2
3648,0.2
3649,0.5272727272727272
3650,0.5818181818181818
3651,0.41818181818181815
3652,0.5636363636363636
3653,0.16363636363636364
3654,0.12727272727272726
3655,0.38181818181818183
3656,0.14545454545454545
3657,0.16363636363636364
3658,0.8181818181818182
3659,0.16363636363636364
3660,0.41818181818181815
3661,0.18181818181818182
3662,0.5454545454545454
3663,0.18181818181818182
3664,0.6727272727272727
3665,0.16363636363636364
3666,0.09090909090909091
3667,0.2727272727272727
3668,0.2909090909090909
3669,0.5454545454545454
3670,0.36363636363636365
3671,0.16363636363636364
3672,0.12727272727272726
3673,0.2545454545454545
3674,0.18181818181818182
3675,0.8909090909090909
3676,0.7090909090909091
3677,0.6545454545454545
3678,0.4
3679,0.14545454545454545
3680,0.5454545454545454
3681,0.10909090909090909
3682,0.21818181818181817
3683,0.16363636363636364
3684,0.21818181818181817
3685,0.3090909090909091
3686,0.2
3687,0.18181818181818182
3688,0.5636363636363636
3689,0.2
3690,0.16363636363636364
3691,0.2
3692,0.12727272727272726
3693,0.16363636363636364
3694,0.16363636363636364
3695,0.509090909090909
3696,0.43636363636363634
3697,0.10909090909090909
3698,0.12727272727272726
3699,0.16363636363636364
3700,0.12727272727272726
3701,0.14545454545454545
3702,0.18181818181818182
3703,0.18181818181818182
3704,0.23636363636363636
3705,0.34545454545454546
3706,0.2
3707,0.16363636363636364
3708,0.2545454545454545
3709,0.10909090909090909
3710,0.45454545454545453
3711,0.7272727272727273
3712,0.14545454545454545
3713,0.14545454545454545
3714,0.6
3715,0.8181818181818182
3716,0.32727272727272727
3717,0.23636363636363636
3718,0.38181818181818183
3719,0.14545454545454545
3720,0.10909090909090909
3721,0.14545454545454545
3722,0.41818181818181815
3723,0.18181818181818182
3724,0.4909090909090909
3725,0.38181818181818183
3726,0.2
3727,0.18181818181818182
3728,0.16363636363636364
3729,0.16363636363636364
3730,0.5636363636363636
3731,0.2545454545454545
3732,0.18181818181818182
3733,0.5454545454545454
3734,0.10909090909090909
3735,0.12727272727272726
3736,0.5454545454545454
3737,0.14545454545454545
3738,0.18181818181818182
3739,0.509090909090909
3740,0.14545454545454545
3741,0.34545454545454546
3742,0.41818181818181815
3743,0.18181818181818182
3744,0.14545454545454545
3745,0.6363636363636364
3746,0.2545454545454545
3747,0.2727272727272727
3748,0.7272727272727273
3749,0.14545454545454545
3750,0.6727272727272727
3751,0.18181818181818182
3752,0.16363636363636364
3753,0.14545454545454545
3754,0.14545454545454545
3755,0.16363636363636364
3756,0.10909090909090909
3757,0.14545454545454545
3758,0.45454545454545453
3759,0.5818181818181818
3760,0.23636363636363636
3761,0.9090909090909091
3762,0.41818181818181815
3763,0.16363636363636364
3764,0.16363636363636364
3765,0.14545454545454545
3766,0.14545454545454545
3767,0.10909090909090909
3768,0.4909090909090909
3769,0.14545454545454545
3770,0.2
3771,0.12727272727272726
3772,0.16363636363636364
3773,0.41818181818181815
3774,0.8181818181818182
3775,0.18181818181818182
3776,0.2
3777,0.509090909090909
3778,0.23636363636363636
3779,0.41818181818181815
3780,0.18181818181818182
3781,0.14545454545454545
3782,0.8181818181818182
3783,0.12727272727272726
3784,0.6727272727272727
3785,0.16363636363636364
3786,0.16363636363636364
3787,0.09090909090909091
3788,0.14545454545454545
3789,0.14545454545454545
3790,0.2909090909090909
3791,0.23636363636363636
3792,0.18181818181818182
3793,0.8363636363636363
3794,0.18181818181818182
3795,0.2
3796,0.23636363636363636
3797,0.14545454545454545
3798,0.41818181818181815
3799,0.8727272727272727
3800,0.34545454545454546
3801,0.16363636363636364
3802,0.4727272727272727
3803,0.6181818181818182
3804,0.09090909090909091
3805,0.10909090909090909
3806,0.2727272727272727
3807,0.14545454545454545
3808,0.12727272727272726
3809,0.18181818181818182
3810,0.16363636363636364
3811,0.14545454545454545
3812,0.16363636363636364
3813,0.10909090909090909
3814,0.12727272727272726
3815,0.18181818181818182
3816,0.45454545454545453
3817,0.09090909090909091
3818,0.18181818181818182
3819,0.509090909090909
3820,0.14545454545454545
3821,0.6363636363636364
3822,0.6
3823,0.16363636363636364
3824,0.509090909090909
3825,0.4
3826,0.38181818181818183
3827,0.12727272727272726
3828,0.12727272727272726
3829,0.8363636363636363
3830,0.14545454545454545
3831,0.12727272727272726
3832,0.12727272727272726
3833,0.7454545454545455
3834,0.2909090909090909
3835,0.5454545454545454
3836,0.18181818181818182
3837,0.38181818181818183
3838,0.34545454545454546
3839,0.36363636363636365
3840,0.2
3841,0.5636363636363636
3842,0.4
3843,0.21818181818181817
3844,0.16363636363636364
3845,0.5272727272727272
3846,0.16363636363636364
3847,0.32727272727272727
3848,0.18181818181818182
3849,0.7090909090909091
3850,0.16363636363636364
3851,0.16363636363636364
3852,0.509090909090909
3853,0.12727272727272726
3854,0.21818181818181817
3855,0.14545454545454545
3856,0.509090909090909
3857,0.6545454545454545
3858,0.14545454545454545
3859,0.34545454545454546
3860,0.16363636363636364
3861,0.18181818181818182
3862,0.21818181818181817
3863,0.5272727272727272
3864,0.16363636363636364
3865,0.6363636363636364
3866,0.4
3867,0.18181818181818182
3868,0.12727272727272726
3869,0.16363636363636364
3870,0.16363636363636364
3871,0.21818181818181817
3872,0.4909090909090909
3873,0.3090909090909091
3874,0.8181818181818182
3875,0.12727272727272726
3876,0.4
3877,0.34545454545454546
3878,0.32727272727272727
3879,0.2727272727272727
3880,0.38181818181818183
3881,0.09090909090909091
3882,0.14545454545454545
3883,0.12727272727272726
3884,0.07272727272727272
3885,0.8181818181818182
3886,0.12727272727272726
3887,0.16363636363636364
3888,0.4
3889,0.5454545454545454
3890,0.16363636363636364
3891,0.8363636363636363
3892,0.2
3893,0.10909090909090909
3894,0.8727272727272727
3895,0.12727272727272726
3896,0.16363636363636364
3897,0.09090909090909091
3898,0.12727272727272726
3899,0.09090909090909091
3900,0.10909090909090909
3901,0.6
3902,0.12727272727272726
3903,0.509090909090909
3904,0.14545454545454545
3905,0.41818181818181815
3906,0.9090909090909091
3907,0.7454545454545455
3908,0.14545454545454545
3909,0.4727272727272727
3910,0.14545454545454545
3911,0.6363636363636364
3912,0.21818181818181817
3913,0.5818181818181818
3914,0.12727272727272726
3915,0.5272727272727272
3916,0.7454545454545455
3917,0.18181818181818182
3918,0.6
3919,0.14545454545454545
3920,0.09090909090909091
3921,0.12727272727272726
3922,0.7454545454545455
3923,0.16363636363636364
3924,0.16363636363636364
3925,0.6181818181818182
3926,0.12727272727272726
3927,0.7454545454545455
3928,0.6727272727272727
3929,0.41818181818181815
3930,0.14545454545454545
3931,0.14545454545454545
3932,0.16363636363636364
3933,0.7454545454545455
3934,0.7272727272727273
3935,0.12727272727272726
3936,0.2
3937,0.6909090909090909
3938,0.18181818181818182
3939,0.14545454545454545
3940,0.09090909090909091
3941,0.5818181818181818
3942,0.5272727272727272
3943,0.09090909090909091
3944,0.10909090909090909
3945,0.5272727272727272
3946,0.45454545454545453
3947,0.12727272727272726
3948,0.12727272727272726
3949,0.2
3950,0.16363636363636364
3951,0.14545454545454545
3952,0.12727272727272726
3953,0.8545454545454545
3954,0.23636363636363636
3955,0.6545454545454545
3956,0.6
3957,0.2545454545454545
3958,0.18181818181818182
3959,0.2727272727272727
3960,0.10909090909090909
3961,0.21818181818181817
3962,0.14545454545454545
3963,0.18181818181818182
3964,0.18181818181818182
3965,0.10909090909090909
3966,0.14545454545454545
3967,0.23636363636363636
3968,0.8727272727272727
3969,0.5818181818181818
3970,0.2
3971,0.2545454545454545
3972,0.14545454545454545
3973,0.09090909090909091
3974,0.43636363636363634
3975,0.7090909090909091
3976,0.12727272727272726
3977,0.8363636363636363
3978,0.7818181818181819
3979,0.2545454545454545
3980,0.14545454545454545
3981,0.23636363636363636
3982,0.10909090909090909
3983,0.41818181818181815
3984,0.14545454545454545
3985,0.10909090909090909
3986,0.38181818181818183
3987,0.14545454545454545
3988,0.12727272727272726
3989,0.2909090909090909
3990,0.07272727272727272
3991,0.6909090909090909
3992,0.7454545454545455
3993,0.16363636363636364
3994,0.41818181818181815
3995,0.36363636363636365
3996,0.4727272727272727
3997,0.10909090909090909
3998,0.6909090909090909
3999,0.12727272727272726
4000,0.6545454545454545
4001,0.5454545454545454
4002,0.10909090909090909
4003,0.12727272727272726
4004,0.09090909090909091
4005,0.10909090909090909
4006,0.12727272727272726
4007,0.14545454545454545
4008,0.12727272727272726
4009,0.2727272727272727
4010,0.2727272727272727
4011,0.14545454545454545
4012,0.32727272727272727
4013,0.8545454545454545
4014,0.34545454545454546
4015,0.14545454545454545
4016,0.2727272727272727
4017,0.7090909090909091
4018,0.14545454545454545
4019,0.2909090909090909
4020,0.07272727272727272
4021,0.32727272727272727
4022,0.7454545454545455
4023,0.21818181818181817
4024,0.10909090909090909
4025,0.3090909090909091
4026,0.6727272727272727
4027,0.6
4028,0.16363636363636364
4029,0.6545454545454545
4030,0.07272727272727272
4031,0.10909090909090909
4032,0.9454545454545454
4033,0.14545454545454545
4034,0.14545454545454545
4035,0.12727272727272726
4036,0.12727272727272726
4037,0.2727272727272727
4038,0.18181818181818182
4039,0.12727272727272726
4040,0.8363636363636363
4041,0.07272727272727272
4042,0.14545454545454545
4043,0.14545454545454545
4044,0.12727272727272726
4045,0.8363636363636363
4046,0.16363636363636364
4047,0.09090909090909091
4048,0.6727272727272727
4049,0.10909090909090909
4050,0.12727272727272726
4051,0.12727272727272726
4052,0.6545454545454545
4053,0.12727272727272726
4054,0.10909090909090909
4055,0.16363636363636364
4056,0.14545454545454545
4057,0.7454545454545455
4058,0.07272727272727272
4059,0.12727272727272726
4060,0.5818181818181818
4061,0.16363636363636364
4062,0.12727272727272726
4063,0.4
4064,0.2545454545454545
4065,0.41818181818181815
4066,0.16363636363636364
4067,0.12727272727272726
4068,0.16363636363636364
4069,0.41818181818181815
4070,0.10909090909090909
4071,0.12727272727272726
4072,0.6
4073,0.41818181818181815
4074,0.18181818181818182
4075,0.2545454545454545
4076,0.5272727272727272
4077,0.23636363636363636
4078,0.4909090909090909
4079,0.6545454545454545
4080,0.07272727272727272
4081,0.41818181818181815
4082,0.41818181818181815
4083,0.509090909090909
4084,0.12727272727272726
4085,0.8363636363636363
4086,0.12727272727272726
4087,0.21818181818181817
4088,0.18181818181818182
4089,0.509090909090909
4090,0.12727272727272726
4091,0.14545454545454545
4092,0.36363636363636365
4093,0.10909090909090909
4094,0.23636363636363636
4095,0.5272727272727272
4096,0.12727272727272726
4097,0.36363636363636365
4098,0.5818181818181818
4099,0.16363636363636364
4100,0.12727272727272726
4101,0.7636363636363637
4102,0.21818181818181817
4103,0.16363636363636364
4104,0.16363636363636364
4105,0.6181818181818182
4106,0.5454545454545454
4107,0.12727272727272726
4108,0.14545454545454545
4109,0.12727272727272726
4110,0.43636363636363634
4111,0.12727272727272726
4112,0.7090909090909091
4113,0.7272727272727273
4114,0.43636363636363634
4115,0.12727272727272726
4116,0.16363636363636364
4117,0.34545454545454546
4118,0.16363636363636364
4119,0.10909090909090909
4120,0.7272727272727273
4121,0.09090909090909091
4122,0.32727272727272727
4123,0.3090909090909091
4124,0.2
4125,0.5636363636363636
4126,0.8909090909090909
4127,0.34545454545454546
4128,0.2
4129,0.12727272727272726
4130,0.2545454545454545
4131,0.21818181818181817
4132,0.45454545454545453
4133,0.4909090909090909
4134,0.7818181818181819
4135,0.14545454545454545
4136,0.8909090909090909
4137,0.7272727272727273
4138,0.14545454545454545
4139,0.14545454545454545
4140,0.2545454545454545
4141,0.14545454545454545
4142,0.14545454545454545
4143,0.10909090909090909
4144,0.2
4145,0.6727272727272727
4146,0.36363636363636365
4147,0.2
4148,0.16363636363636364
4149,0.10909090909090909
4150,0.12727272727272726
4151,0.10909090909090909
4152,0.45454545454545453
4153,0.38181818181818183
4154,0.10909090909090909
4155,0.18181818181818182
4156,0.9090909090909091
4157,0.23636363636363636
4158,0.7090909090909091
4159,0.5272727272727272
4160,0.6
4161,0.18181818181818182
4162,0.16363636363636364
4163,0.8181818181818182
4164,0.14545454545454545
4165,0.34545454545454546
4166,0.16363636363636364
4167,0.3090909090909091
4168,0.16363636363636364
4169,0.23636363636363636
4170,0.10909090909090909
4171,0.14545454545454545
4172,0.23636363636363636
4173,0.7818181818181819
4174,0.8909090909090909
4175,0.10909090909090909
4176,0.2
4177,0.43636363636363634
4178,0.23636363636363636
4179,0.16363636363636364
4180,0.12727272727272726
4181,0.34545454545454546
4182,0.6545454545454545
4183,0.4909090909090909
4184,0.2909090909090909
4185,0.3090909090909091
4186,0.12727272727272726
4187,0.16363636363636364
4188,0.16363636363636364
4189,0.7090909090909091
4190,0.07272727272727272
4191,0.12727272727272726
4192,0.8181818181818182
4193,0.6727272727272727
4194,0.16363636363636364
4195,0.12727272727272726
4196,0.21818181818181817
4197,0.12727272727272726
4198,0.10909090909090909
4199,0.14545454545454545
4200,0.14545454545454545
4201,0.7636363636363637
4202,0.36363636363636365
4203,0.2909090909090909
4204,0.34545454545454546
4205,0.12727272727272726
4206,0.2909090909090909
4207,0.36363636363636365
4208,0.14545454545454545
4209,0.12727272727272726
4210,0.12727272727272726
4211,0.10909090909090909
4212,0.2
4213,0.2909090909090909
4214,0.6545454545454545
4215,0.38181818181818183
4216,0.8909090909090909
4217,0.14545454545454545
4218,0.12727272727272726
4219,0.14545454545454545
4220,0.10909090909090909
4221,0.5272727272727272
4222,0.7090909090909091
4223,0.8181818181818182
4224,0.38181818181818183
4225,0.12727272727272726
4226,0.2
4227,0.12727272727272726
4228,0.2909090909090909
4229,0.10909090909090909
4230,0.18181818181818182
4231,0.18181818181818182
4232,0.8909090909090909
4233,0.6181818181818182
4234,0.2545454545454545
4235,0.6363636363636364
4236,0.10909090909090909
4237,0.43636363636363634
4238,0.14545454545454545
4239,0.9090909090909091
4240,0.5272727272727272
4241,0.34545454545454546
4242,0.14545454545454545
4243,0.3090909090909091
4244,0.36363636363636365
4245,0.14545454545454545
4246,0.21818181818181817
4247,0.2909090909090909
4248,0.14545454545454545
4249,0.09090909090909091
4250,0.14545454545454545
4251,0.5636363636363636
4252,0.14545454545454545
4253,0.14545454545454545
4254,0.14545454545454545
4255,0.18181818181818182
4256,0.10909090909090909
4257,0.21818181818181817
4258,0.5818181818181818
4259,0.14545454545454545
4260,0.2
4261,0.14545454545454545
4262,0.2909090909090909
4263,0.10909090909090909
4264,0.8545454545454545
4265,0.12727272727272726
4266,0.12727272727272726
4267,0.12727272727272726
4268,0.3090909090909091
4269,0.5454545454545454
4270,0.14545454545454545
4271,0.12727272727272726
4272,0.2545454545454545
4273,0.38181818181818183
4274,0.21818181818181817
4275,0.12727272727272726
4276,0.12727272727272726
4277,0.8181818181818182
4278,0.8
4279,0.4
4280,0.5636363636363636
4281,0.18181818181818182
4282,0.16363636363636364
4283,0.12727272727272726
4284,0.6181818181818182
4285,0.6181818181818182
4286,0.14545454545454545
4287,0.09090909090909091
4288,0.16363636363636364
4289,0.10909090909090909
4290,0.2
4291,0.7636363636363637
4292,0.7090909090909091
4293,0.21818181818181817
4294,0.7818181818181819
4295,0.6
4296,0.8
4297,0.12727272727272726
4298,0.2
4299,0.5454545454545454
4300,0.509090909090909
4301,0.07272727272727272
4302,0.4
4303,0.43636363636363634
4304,0.7090909090909091
4305,0.09090909090909091
4306,0.10909090909090909
4307,0.16363636363636364
4308,0.12727272727272726
4309,0.10909090909090909
4310,0.12727272727272726
4311,0.14545454545454545
4312,0.2
4313,0.12727272727272726
4314,0.5636363636363636
4315,0.6363636363636364
4316,0.16363636363636364
4317,0.14545454545454545
4318,0.38181818181818183
4319,0.12727272727272726
4320,0.12727272727272726
4321,0.7818181818181819
4322,0.10909090909090909
4323,0.12727272727272726
4324,0.8
4325,0.5272727272727272
4326,0.12727272727272726
4327,0.23636363636363636
4328,0.8
4329,0.3090909090909091
4330,0.16363636363636364
4331,0.2
4332,0.16363636363636364
4333,0.10909090909090909
4334,0.12727272727272726
4335,0.12727272727272726
4336,0.9090909090909091
4337,0.16363636363636364
4338,0.7636363636363637
4339,0.14545454545454545
4340,0.2545454545454545
4341,0.07272727272727272
4342,0.14545454545454545
4343,0.32727272727272727
4344,0.12727272727272726
4345,0.5272727272727272
4346,0.12727272727272726
4347,0.3090909090909091
4348,0.6545454545454545
4349,0.8
4350,0.5636363636363636
4351,0.16363636363636364
4352,0.2
4353,0.34545454545454546
4354,0.36363636363636365
4355,0.14545454545454545
4356,0.6
4357,0.16363636363636364
4358,0.10909090909090909
4359,0.18181818181818182
4360,0.2
4361,0.6363636363636364
4362,0.14545454545454545
4363,0.32727272727272727
4364,0.36363636363636365
4365,0.14545454545454545
4366,0.10909090909090909
4367,0.2
4368,0.2727272727272727
4369,0.4909090909090909
4370,0.14545454545454545
4371,0.45454545454545453
4372,0.21818181818181817
4373,0.6
4374,0.9090909090909091
4375,0.09090909090909091
4376,0.8727272727272727
4377,0.8727272727272727
4378,0.8727272727272727
4379,0.3090909090909091
4380,0.43636363636363634
4381,0.10909090909090909
4382,0.09090909090909091
4383,0.12727272727272726
4384,0.14545454545454545
4385,0.12727272727272726
4386,0.10909090909090909
4387,0.12727272727272726
4388,0.16363636363636364
4389,0.12727272727272726
4390,0.8727272727272727
4391,0.34545454545454546
4392,0.12727272727272726
4393,0.32727272727272727
4394,0.2
4395,0.3090909090909091
4396,0.09090909090909091
4397,0.16363636363636364
4398,0.07272727272727272
4399,0.509090909090909
4400,0.2
4401,0.2727272727272727
4402,0.43636363636363634
4403,0.16363636363636364
4404,0.9090909090909091
4405,0.32727272727272727
4406,0.7818181818181819
4407,0.16363636363636364
4408,0.2909090909090909
4409,0.12727272727272726
4410,0.09090909090909091
4411,0.09090909090909091
4412,0.6545454545454545
4413,0.18181818181818182
4414,0.14545454545454545
4415,0.14545454545454545
4416,0.12727272727272726
4417,0.16363636363636364
4418,0.16363636363636364
4419,0.6545454545454545
4420,0.6
4421,0.7818181818181819
4422,0.2
4423,0.12727272727272726
4424,0.6545454545454545
4425,0.2
4426,0.4
4427,0.16363636363636364
4428,0.2
4429,0.7090909090909091
4430,0.10909090909090909
4431,0.6363636363636364
4432,0.5636363636363636
4433,0.16363636363636364
4434,0.4909090909090909
4435,0.43636363636363634
4436,0.6727272727272727
